geo_id,geo_name,geo_level,year,metric,value,unit,real_or_nominal,source,source_url,retrieved_at
26420,"Houston, TX",metro,2026,zhvi,308211.05,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2015,zhvi,505439.75,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2016,zhvi,535370.58,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2017,zhvi,603869.72,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2018,zhvi,673516.94,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2019,zhvi,677489.91,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2020,zhvi,737864.88,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2021,zhvi,839147.4,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2022,zhvi,896006.49,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2023,zhvi,940938.48,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2024,zhvi,980928.09,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2025,zhvi,967750.41,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
31080,"Los Angeles, CA",metro,2026,zhvi,969588.76,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2015,zhvi,175822.9,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2016,zhvi,186672.25,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2017,zhvi,197993.65,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2018,zhvi,208503.26,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2019,zhvi,217126.26,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2020,zhvi,234483.23,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2021,zhvi,275097.57,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2022,zhvi,304683.41,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2023,zhvi,295622.44,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2024,zhvi,289286.54,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2025,zhvi,281296.87,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41700,"San Antonio, TX",metro,2026,zhvi,280169.52,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2015,zhvi,502885.66,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2016,zhvi,535837.64,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2017,zhvi,579314.05,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2018,zhvi,600482.27,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2019,zhvi,611200.66,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2020,zhvi,673298.67,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2021,zhvi,792894.07,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2022,zhvi,863338.06,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2023,zhvi,923331.96,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2024,zhvi,963308.23,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2025,zhvi,940508.95,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41740,"San Diego, CA",metro,2026,zhvi,943054.74,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2015,zhvi,767267.81,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2016,zhvi,803923.15,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2017,zhvi,880560.82,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2018,zhvi,949113.89,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2019,zhvi,946742.82,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2020,zhvi,1009087.27,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2021,zhvi,1149012.72,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2022,zhvi,1148749.49,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2023,zhvi,1145599.05,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2024,zhvi,1171565.97,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41860,"San Francisco, CA",metro,2025,zhvi,1138612.09,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
